date,Month,Districts,10day_avg,30day_avg
05/01/2021,May,Jaffna,15.5247,55.3441
05/11/2021,May,Jaffna,13.4957,46.2946
5/21/2021,May,Jaffna,7.4624,36.4828
06/01/2021,June,Jaffna,1.2172,22.1753
06/11/2021,June,Jaffna,0,8.6796
6/21/2021,June,Jaffna,0,1.2172
07/01/2021,July,Jaffna,0,0
07/11/2021,July,Jaffna,0,0
7/21/2021,July,Jaffna,0.4796,0.4796
08/01/2021,August,Jaffna,3.5172,3.9968
08/11/2021,August,Jaffna,4.6688,8.6656
8/21/2021,August,Jaffna,5.9086,14.0946
09/01/2021,September,Jaffna,5.0989,15.6763
09/11/2021,September,Jaffna,5.3688,16.3763
9/21/2021,September,Jaffna,17.9333,28.4011
10/01/2021,Octomber,Jaffna,45.1118,68.414
10/11/2021,Octomber,Jaffna,64.1527,127.1978
10/21/2021,Octomber,Jaffna,110.1054,219.3699
11/01/2021,November,Jaffna,156.9376,331.1957
11/11/2021,November,Jaffna,140.0441,407.0871
11/21/2021,November,Jaffna,147.8333,444.8151
12/01/2021,December,Jaffna,95.2462,383.1237
12/11/2021,December,Jaffna,72.4613,315.5409
12/21/2021,December,Jaffna,53.3548,221.0624
01/01/2022,January,Jaffna,33.5,159.3161
01/11/2022,January,Jaffna,19.4161,106.271
1/21/2022,January,Jaffna,21.5871,74.5032
02/01/2022,February,Jaffna,12.3806,53.3839
02/11/2022,February,Jaffna,9.029,42.9968
2/21/2022,February,Jaffna,6.157,27.5667
03/01/2022,March,Jaffna,8.8452,24.0312
03/11/2022,March,Jaffna,6.4785,21.4806
3/21/2022,March,Jaffna,7.2269,22.5505
04/01/2022,April,Jaffna,16.0065,29.7118
04/11/2022,April,Jaffna,22.5452,45.7785
4/21/2022,April,Jaffna,17.2742,55.8258
05/01/2022,May,Jaffna,15.5247,55.3441
05/11/2022,May,Jaffna,13.4957,46.2946
5/21/2022,May,Jaffna,7.4624,36.4828
06/01/2022,June,Jaffna,1.2172,22.1753
06/11/2022,June,Jaffna,0,8.6796
6/21/2022,June,Jaffna,0,1.2172
07/01/2022,July,Jaffna,0,0
07/11/2022,July,Jaffna,0,0
7/21/2022,July,Jaffna,0.4796,0.4796
08/01/2022,August,Jaffna,3.5172,3.9968
08/11/2022,August,Jaffna,4.6688,8.6656
8/21/2022,August,Jaffna,5.9086,14.0946
09/01/2022,September,Jaffna,5.0989,15.6763
09/11/2022,September,Jaffna,5.3688,16.3763
9/21/2022,September,Jaffna,17.9333,28.4011
10/01/2022,Octomber,Jaffna,45.1118,68.414
10/11/2022,Octomber,Jaffna,64.1527,127.1978
10/21/2022,Octomber,Jaffna,110.1054,219.3699
11/01/2022,November,Jaffna,156.9376,331.1957
11/11/2022,November,Jaffna,140.0441,407.0871
11/21/2022,November,Jaffna,147.8333,444.8151
12/01/2022,December,Jaffna,95.2462,383.1237
12/11/2022,December,Jaffna,72.4613,315.5409
12/21/2022,December,Jaffna,53.3548,221.0624
01/01/2023,January,Jaffna,33.5,159.3161
01/11/2023,January,Jaffna,19.4161,106.271
1/21/2023,January,Jaffna,21.5871,74.5032
02/01/2023,February,Jaffna,12.3806,53.3839
02/11/2023,February,Jaffna,9.029,42.9968
2/21/2023,February,Jaffna,6.157,27.5667
03/01/2023,March,Jaffna,8.8452,24.0312
03/11/2023,March,Jaffna,6.4785,21.4806
3/21/2023,March,Jaffna,7.2269,22.5505
04/01/2023,April,Jaffna,16.0065,29.7118
04/11/2023,April,Jaffna,22.5452,45.7785
4/21/2023,April,Jaffna,17.2742,55.8258
05/01/2023,May,Jaffna,15.5247,55.3441
05/11/2023,May,Jaffna,13.4957,46.2946
5/21/2023,May,Jaffna,7.4624,36.4828
06/01/2023,June,Jaffna,1.2172,22.1753
06/11/2023,June,Jaffna,0,8.6796
6/21/2023,June,Jaffna,0,1.2172
07/01/2023,July,Jaffna,0,0
07/11/2023,July,Jaffna,0,0
7/21/2023,July,Jaffna,0.4796,0.4796
08/01/2023,August,Jaffna,3.5172,3.9968
08/11/2023,August,Jaffna,4.6688,8.6656
8/21/2023,August,Jaffna,5.9086,14.0946
09/01/2023,September,Jaffna,5.0989,15.6763
09/11/2023,September,Jaffna,5.3688,16.3763
9/21/2023,September,Jaffna,17.9333,28.4011
10/01/2023,Octomber,Jaffna,45.1118,68.414
10/11/2023,Octomber,Jaffna,64.1527,127.1978
10/21/2023,Octomber,Jaffna,110.1054,219.3699
11/01/2023,November,Jaffna,156.9376,331.1957
11/11/2023,November,Jaffna,140.0441,407.0871
11/21/2023,November,Jaffna,147.8333,444.8151
12/01/2023,December,Jaffna,95.2462,383.1237
12/11/2023,December,Jaffna,72.4613,315.5409
12/21/2023,December,Jaffna,53.3548,221.0624
01/01/2024,January,Jaffna,33.5,159.3161
01/11/2024,January,Jaffna,19.4161,106.271
1/21/2024,January,Jaffna,21.5871,74.5032
02/01/2024,February,Jaffna,12.3806,53.3839
02/11/2024,February,Jaffna,9.029,42.9968
2/21/2024,February,Jaffna,6.157,27.5667
03/01/2024,March,Jaffna,8.8452,24.0312
03/11/2024,March,Jaffna,6.4785,21.4806
3/21/2024,March,Jaffna,7.2269,22.5505
04/01/2024,April,Jaffna,16.0065,29.7118
04/11/2024,April,Jaffna,22.5452,45.7785
4/21/2024,April,Jaffna,17.2742,55.8258
05/01/2024,May,Jaffna,15.5247,55.3441
05/11/2024,May,Jaffna,13.4957,46.2946
5/21/2024,May,Jaffna,7.4624,36.4828
06/01/2024,June,Jaffna,1.2172,22.1753
06/11/2024,June,Jaffna,0,8.6796
6/21/2024,June,Jaffna,0,1.2172
07/01/2024,July,Jaffna,0,0
07/11/2024,July,Jaffna,0,0
7/21/2024,July,Jaffna,0.4796,0.4796
08/01/2024,August,Jaffna,3.5172,3.9968
08/11/2024,August,Jaffna,4.6688,8.6656
8/21/2024,August,Jaffna,5.9086,14.0946
09/01/2024,September,Jaffna,5.0989,15.6763
09/11/2024,September,Jaffna,5.3688,16.3763
9/21/2024,September,Jaffna,17.9333,28.4011
10/01/2024,Octomber,Jaffna,45.1118,68.414
10/11/2024,Octomber,Jaffna,64.1527,127.1978
10/21/2024,Octomber,Jaffna,110.1054,219.3699
11/01/2024,November,Jaffna,156.9376,331.1957
11/11/2024,November,Jaffna,140.0441,407.0871
11/21/2024,November,Jaffna,147.8333,444.8151
12/01/2024,December,Jaffna,95.2462,383.1237
12/11/2024,December,Jaffna,72.4613,315.5409
12/21/2024,December,Jaffna,53.3548,221.0624
01/01/2020,January,Puttalam,24.8343,106.6389
01/11/2020,January,Puttalam,18.9433,83.0396
1/21/2020,January,Puttalam,19.3075,63.085
02/01/2020,February,Puttalam,16.9607,55.2115
02/11/2020,February,Puttalam,12.8928,49.1611
2/21/2020,February,Puttalam,11.4299,41.2835
03/01/2020,March,Puttalam,26.1763,50.4991
03/11/2020,March,Puttalam,23.9885,61.5947
3/21/2020,March,Puttalam,30.5037,80.6685
04/01/2020,April,Puttalam,53.1097,107.6019
04/11/2020,April,Puttalam,60.976,144.5894
4/21/2020,April,Puttalam,60.3109,174.3966
05/01/2020,May,Puttalam,51.8922,173.1791
05/11/2020,May,Puttalam,45.6249,157.828
5/21/2020,May,Puttalam,30.7623,128.2794
06/01/2020,June,Puttalam,18.7383,95.1255
06/11/2020,June,Puttalam,15.0237,64.5243
6/21/2020,June,Puttalam,12.4632,46.2252
07/01/2020,July,Puttalam,9.2679,36.7548
07/11/2020,July,Puttalam,8.7227,30.4539
7/21/2020,July,Puttalam,9.2159,27.2065
08/01/2020,August,Puttalam,7.2243,25.1629
08/11/2020,August,Puttalam,12.3502,28.7903
8/21/2020,August,Puttalam,16.0159,35.5903
09/01/2020,September,Puttalam,30.0539,58.4199
09/11/2020,September,Puttalam,26.5894,72.6592
9/21/2020,September,Puttalam,46.0427,102.686
10/01/2020,Octomber,Puttalam,60.5037,133.1358
10/11/2020,Octomber,Puttalam,90.7991,197.3455
10/21/2020,Octomber,Puttalam,108.3645,259.6673
11/01/2020,November,Puttalam,102.9308,302.0944
11/11/2020,November,Puttalam,88.4785,299.7738
11/21/2020,November,Puttalam,89.6735,281.0829
12/01/2020,December,Puttalam,52.3841,230.5361
12/11/2020,December,Puttalam,42.5427,184.6003
12/21/2020,December,Puttalam,39.262,134.1888
01/01/2021,January,Puttalam,24.8343,106.6389
01/11/2021,January,Puttalam,18.9433,83.0396
1/21/2021,January,Puttalam,19.3075,63.085
02/01/2021,February,Puttalam,16.9607,55.2115
02/11/2021,February,Puttalam,12.8928,49.1611
2/21/2021,February,Puttalam,11.4299,41.2835
03/01/2021,March,Puttalam,26.1763,50.4991
03/11/2021,March,Puttalam,23.9885,61.5947
3/21/2021,March,Puttalam,30.5037,80.6685
04/01/2021,April,Puttalam,53.1097,107.6019
04/11/2021,April,Puttalam,60.976,144.5894
4/21/2021,April,Puttalam,60.3109,174.3966
05/01/2021,May,Puttalam,51.8922,173.1791
05/11/2021,May,Puttalam,45.6249,157.828
5/21/2021,May,Puttalam,30.7623,128.2794
06/01/2021,June,Puttalam,18.7383,95.1255
06/11/2021,June,Puttalam,15.0237,64.5243
6/21/2021,June,Puttalam,12.4632,46.2252
07/01/2021,July,Puttalam,9.2679,36.7548
07/11/2021,July,Puttalam,8.7227,30.4539
7/21/2021,July,Puttalam,9.2159,27.2065
08/01/2021,August,Puttalam,7.2243,25.1629
08/11/2021,August,Puttalam,12.3502,28.7903
8/21/2021,August,Puttalam,16.0159,35.5903
09/01/2021,September,Puttalam,30.0539,58.4199
09/11/2021,September,Puttalam,26.5894,72.6592
9/21/2021,September,Puttalam,46.0427,102.686
10/01/2021,Octomber,Puttalam,60.5037,133.1358
10/11/2021,Octomber,Puttalam,90.7991,197.3455
10/21/2021,Octomber,Puttalam,108.3645,259.6673
11/01/2021,November,Puttalam,102.9308,302.0944
11/11/2021,November,Puttalam,88.4785,299.7738
11/21/2021,November,Puttalam,89.6735,281.0829
12/01/2021,December,Puttalam,52.3841,230.5361
12/11/2021,December,Puttalam,42.5427,184.6003
12/21/2021,December,Puttalam,39.262,134.1888
01/01/2022,January,Puttalam,24.8343,106.6389
01/11/2022,January,Puttalam,18.9433,83.0396
1/21/2022,January,Puttalam,19.3075,63.085
02/01/2022,February,Puttalam,16.9607,55.2115
02/11/2022,February,Puttalam,12.8928,49.1611
2/21/2022,February,Puttalam,11.4299,41.2835
03/01/2022,March,Puttalam,26.1763,50.4991
03/11/2022,March,Puttalam,23.9885,61.5947
3/21/2022,March,Puttalam,30.5037,80.6685
04/01/2022,April,Puttalam,53.1097,107.6019
04/11/2022,April,Puttalam,60.976,144.5894
4/21/2022,April,Puttalam,60.3109,174.3966
05/01/2022,May,Puttalam,51.8922,173.1791
05/11/2022,May,Puttalam,45.6249,157.828
5/21/2022,May,Puttalam,30.7623,128.2794
06/01/2022,June,Puttalam,18.7383,95.1255
06/11/2022,June,Puttalam,15.0237,64.5243
6/21/2022,June,Puttalam,12.4632,46.2252
07/01/2022,July,Puttalam,9.2679,36.7548
07/11/2022,July,Puttalam,8.7227,30.4539
7/21/2022,July,Puttalam,9.2159,27.2065
08/01/2022,August,Puttalam,7.2243,25.1629
08/11/2022,August,Puttalam,12.3502,28.7903
8/21/2022,August,Puttalam,16.0159,35.5903
09/01/2022,September,Puttalam,30.0539,58.4199
09/11/2022,September,Puttalam,26.5894,72.6592
9/21/2022,September,Puttalam,46.0427,102.686
10/01/2022,Octomber,Puttalam,60.5037,133.1358
10/11/2022,Octomber,Puttalam,90.7991,197.3455
10/21/2022,Octomber,Puttalam,108.3645,259.6673
11/01/2022,November,Puttalam,102.9308,302.0944
11/11/2022,November,Puttalam,88.4785,299.7738
11/21/2022,November,Puttalam,89.6735,281.0829
12/01/2022,December,Puttalam,52.3841,230.5361
12/11/2022,December,Puttalam,42.5427,184.6003
12/21/2022,December,Puttalam,39.262,134.1888
01/01/2023,January,Puttalam,24.8343,106.6389
01/11/2023,January,Puttalam,18.9433,83.0396
1/21/2023,January,Puttalam,19.3075,63.085
02/01/2023,February,Puttalam,16.9607,55.2115
02/11/2023,February,Puttalam,12.8928,49.1611
2/21/2023,February,Puttalam,11.4299,41.2835
03/01/2023,March,Puttalam,26.1763,50.4991
03/11/2023,March,Puttalam,23.9885,61.5947
3/21/2023,March,Puttalam,30.5037,80.6685
04/01/2023,April,Puttalam,53.1097,107.6019
04/11/2023,April,Puttalam,60.976,144.5894
4/21/2023,April,Puttalam,60.3109,174.3966
05/01/2023,May,Puttalam,51.8922,173.1791
05/11/2023,May,Puttalam,45.6249,157.828
5/21/2023,May,Puttalam,30.7623,128.2794
06/01/2023,June,Puttalam,18.7383,95.1255
06/11/2023,June,Puttalam,15.0237,64.5243
6/21/2023,June,Puttalam,12.4632,46.2252
07/01/2023,July,Puttalam,9.2679,36.7548
07/11/2023,July,Puttalam,8.7227,30.4539
7/21/2023,July,Puttalam,9.2159,27.2065
08/01/2023,August,Puttalam,7.2243,25.1629
08/11/2023,August,Puttalam,12.3502,28.7903
8/21/2023,August,Puttalam,16.0159,35.5903
09/01/2023,September,Puttalam,30.0539,58.4199
09/11/2023,September,Puttalam,26.5894,72.6592
9/21/2023,September,Puttalam,46.0427,102.686
10/01/2023,Octomber,Puttalam,60.5037,133.1358
10/11/2023,Octomber,Puttalam,90.7991,197.3455
10/21/2023,Octomber,Puttalam,108.3645,259.6673
11/01/2023,November,Puttalam,102.9308,302.0944
11/11/2023,November,Puttalam,88.4785,299.7738
11/21/2023,November,Puttalam,89.6735,281.0829
12/01/2023,December,Puttalam,52.3841,230.5361
12/11/2023,December,Puttalam,42.5427,184.6003
12/21/2023,December,Puttalam,39.262,134.1888
01/01/2024,January,Puttalam,24.8343,106.6389
01/11/2024,January,Puttalam,18.9433,83.0396
1/21/2024,January,Puttalam,19.3075,63.085
02/01/2024,February,Puttalam,16.9607,55.2115
02/11/2024,February,Puttalam,12.8928,49.1611
2/21/2024,February,Puttalam,11.4299,41.2835
03/01/2024,March,Puttalam,26.1763,50.4991
03/11/2024,March,Puttalam,23.9885,61.5947
3/21/2024,March,Puttalam,30.5037,80.6685
04/01/2024,April,Puttalam,53.1097,107.6019
04/11/2024,April,Puttalam,60.976,144.5894
4/21/2024,April,Puttalam,60.3109,174.3966
05/01/2024,May,Puttalam,51.8922,173.1791
05/11/2024,May,Puttalam,45.6249,157.828
5/21/2024,May,Puttalam,30.7623,128.2794
06/01/2024,June,Puttalam,18.7383,95.1255
06/11/2024,June,Puttalam,15.0237,64.5243
6/21/2024,June,Puttalam,12.4632,46.2252
07/01/2024,July,Puttalam,9.2679,36.7548
07/11/2024,July,Puttalam,8.7227,30.4539
7/21/2024,July,Puttalam,9.2159,27.2065
08/01/2024,August,Puttalam,7.2243,25.1629
08/11/2024,August,Puttalam,12.3502,28.7903
8/21/2024,August,Puttalam,16.0159,35.5903
09/01/2024,September,Puttalam,30.0539,58.4199
09/11/2024,September,Puttalam,26.5894,72.6592
9/21/2024,September,Puttalam,46.0427,102.686
10/01/2024,Octomber,Puttalam,60.5037,133.1358
10/11/2024,Octomber,Puttalam,90.7991,197.3455
10/21/2024,Octomber,Puttalam,108.3645,259.6673
11/01/2024,November,Puttalam,102.9308,302.0944
11/11/2024,November,Puttalam,88.4785,299.7738
11/21/2024,November,Puttalam,89.6735,281.0829
12/01/2024,December,Puttalam,52.3841,230.5361
12/11/2024,December,Puttalam,42.5427,184.6003
12/21/2024,December,Puttalam,39.262,134.1888
01/01/2020,January,Kurunegala,30.7622,128.3561
01/11/2020,January,Kurunegala,25.7981,103.8821
1/21/2020,January,Kurunegala,25.7686,82.3289
02/01/2020,February,Kurunegala,25.5203,77.0869
02/11/2020,February,Kurunegala,18.9665,70.2553
2/21/2020,February,Kurunegala,18.8068,63.2935
03/01/2020,March,Kurunegala,33.1118,70.885
03/11/2020,March,Kurunegala,33.9947,85.9133
3/21/2020,March,Kurunegala,42.6445,109.7511
04/01/2020,April,Kurunegala,63.7553,140.3945
04/11/2020,April,Kurunegala,71.5622,177.962
4/21/2020,April,Kurunegala,73.6268,208.9443
05/01/2020,May,Kurunegala,69.6169,214.8059
05/11/2020,May,Kurunegala,58.9498,202.1935
5/21/2020,May,Kurunegala,46.5194,175.0861
06/01/2020,June,Kurunegala,39.7179,145.1871
06/11/2020,June,Kurunegala,32.65,118.8873
6/21/2020,June,Kurunegala,28.911,101.2789
07/01/2020,July,Kurunegala,22.9652,84.5262
07/11/2020,July,Kurunegala,22.2652,74.1414
7/21/2020,July,Kurunegala,21.5819,66.8122
08/01/2020,August,Kurunegala,13.985,57.8321
08/11/2020,August,Kurunegala,22.203,57.7698
8/21/2020,August,Kurunegala,24.4266,60.6146
09/01/2020,September,Kurunegala,32.2154,78.8449
09/11/2020,September,Kurunegala,29.4555,86.0975
9/21/2020,September,Kurunegala,51.6082,113.2791
10/01/2020,Octomber,Kurunegala,76.67,157.7338
10/11/2020,Octomber,Kurunegala,116.358,244.6363
10/21/2020,Octomber,Kurunegala,131.4713,324.4994
11/01/2020,November,Kurunegala,105.0194,352.8487
11/11/2020,November,Kurunegala,95.4599,331.9506
11/21/2020,November,Kurunegala,100.3038,300.7831
12/01/2020,December,Kurunegala,57.7643,253.5281
12/11/2020,December,Kurunegala,50.2722,208.3403
12/21/2020,December,Kurunegala,47.3217,155.3582
01/01/2021,January,Kurunegala,30.7622,128.3561
01/11/2021,January,Kurunegala,25.7981,103.8821
1/21/2021,January,Kurunegala,25.7686,82.3289
02/01/2021,February,Kurunegala,25.5203,77.0869
02/11/2021,February,Kurunegala,18.9665,70.2553
2/21/2021,February,Kurunegala,18.8068,63.2935
03/01/2021,March,Kurunegala,33.1118,70.885
03/11/2021,March,Kurunegala,33.9947,85.9133
3/21/2021,March,Kurunegala,42.6445,109.7511
04/01/2021,April,Kurunegala,63.7553,140.3945
04/11/2021,April,Kurunegala,71.5622,177.962
4/21/2021,April,Kurunegala,73.6268,208.9443
05/01/2021,May,Kurunegala,69.6169,214.8059
05/11/2021,May,Kurunegala,58.9498,202.1935
5/21/2021,May,Kurunegala,46.5194,175.0861
06/01/2021,June,Kurunegala,39.7179,145.1871
06/11/2021,June,Kurunegala,32.65,118.8873
6/21/2021,June,Kurunegala,28.911,101.2789
07/01/2021,July,Kurunegala,22.9652,84.5262
07/11/2021,July,Kurunegala,22.2652,74.1414
7/21/2021,July,Kurunegala,21.5819,66.8122
08/01/2021,August,Kurunegala,13.985,57.8321
08/11/2021,August,Kurunegala,22.203,57.7698
8/21/2021,August,Kurunegala,24.4266,60.6146
09/01/2021,September,Kurunegala,32.2154,78.8449
09/11/2021,September,Kurunegala,29.4555,86.0975
9/21/2021,September,Kurunegala,51.6082,113.2791
10/01/2021,Octomber,Kurunegala,76.67,157.7338
10/11/2021,Octomber,Kurunegala,116.358,244.6363
10/21/2021,Octomber,Kurunegala,131.4713,324.4994
11/01/2021,November,Kurunegala,105.0194,352.8487
11/11/2021,November,Kurunegala,95.4599,331.9506
11/21/2021,November,Kurunegala,100.3038,300.7831
12/01/2021,December,Kurunegala,57.7643,253.5281
12/11/2021,December,Kurunegala,50.2722,208.3403
12/21/2021,December,Kurunegala,47.3217,155.3582
01/01/2022,January,Kurunegala,30.7622,128.3561
01/11/2022,January,Kurunegala,25.7981,103.8821
1/21/2022,January,Kurunegala,25.7686,82.3289
02/01/2022,February,Kurunegala,25.5203,77.0869
02/11/2022,February,Kurunegala,18.9665,70.2553
2/21/2022,February,Kurunegala,18.8068,63.2935
03/01/2022,March,Kurunegala,33.1118,70.885
03/11/2022,March,Kurunegala,33.9947,85.9133
3/21/2022,March,Kurunegala,42.6445,109.7511
04/01/2022,April,Kurunegala,63.7553,140.3945
04/11/2022,April,Kurunegala,71.5622,177.962
4/21/2022,April,Kurunegala,73.6268,208.9443
05/01/2022,May,Kurunegala,69.6169,214.8059
05/11/2022,May,Kurunegala,58.9498,202.1935
5/21/2022,May,Kurunegala,46.5194,175.0861
06/01/2022,June,Kurunegala,39.7179,145.1871
06/11/2022,June,Kurunegala,32.65,118.8873
6/21/2022,June,Kurunegala,28.911,101.2789
07/01/2022,July,Kurunegala,22.9652,84.5262
07/11/2022,July,Kurunegala,22.2652,74.1414
7/21/2022,July,Kurunegala,21.5819,66.8122
08/01/2022,August,Kurunegala,13.985,57.8321
08/11/2022,August,Kurunegala,22.203,57.7698
8/21/2022,August,Kurunegala,24.4266,60.6146
09/01/2022,September,Kurunegala,32.2154,78.8449
09/11/2022,September,Kurunegala,29.4555,86.0975
9/21/2022,September,Kurunegala,51.6082,113.2791
10/01/2022,Octomber,Kurunegala,76.67,157.7338
10/11/2022,Octomber,Kurunegala,116.358,244.6363
10/21/2022,Octomber,Kurunegala,131.4713,324.4994
11/01/2022,November,Kurunegala,105.0194,352.8487
11/11/2022,November,Kurunegala,95.4599,331.9506
11/21/2022,November,Kurunegala,100.3038,300.7831
12/01/2022,December,Kurunegala,57.7643,253.5281
12/11/2022,December,Kurunegala,50.2722,208.3403
12/21/2022,December,Kurunegala,47.3217,155.3582
01/01/2023,January,Kurunegala,30.7622,128.3561
01/11/2023,January,Kurunegala,25.7981,103.8821
1/21/2023,January,Kurunegala,25.7686,82.3289
02/01/2023,February,Kurunegala,25.5203,77.0869
02/11/2023,February,Kurunegala,18.9665,70.2553
2/21/2023,February,Kurunegala,18.8068,63.2935
03/01/2023,March,Kurunegala,33.1118,70.885
03/11/2023,March,Kurunegala,33.9947,85.9133
3/21/2023,March,Kurunegala,42.6445,109.7511
04/01/2023,April,Kurunegala,63.7553,140.3945
04/11/2023,April,Kurunegala,71.5622,177.962
4/21/2023,April,Kurunegala,73.6268,208.9443
05/01/2023,May,Kurunegala,69.6169,214.8059
05/11/2023,May,Kurunegala,58.9498,202.1935
5/21/2023,May,Kurunegala,46.5194,175.0861
06/01/2023,June,Kurunegala,39.7179,145.1871
06/11/2023,June,Kurunegala,32.65,118.8873
6/21/2023,June,Kurunegala,28.911,101.2789
07/01/2023,July,Kurunegala,22.9652,84.5262
07/11/2023,July,Kurunegala,22.2652,74.1414
7/21/2023,July,Kurunegala,21.5819,66.8122
08/01/2023,August,Kurunegala,13.985,57.8321
08/11/2023,August,Kurunegala,22.203,57.7698
8/21/2023,August,Kurunegala,24.4266,60.6146
09/01/2023,September,Kurunegala,32.2154,78.8449
09/11/2023,September,Kurunegala,29.4555,86.0975
9/21/2023,September,Kurunegala,51.6082,113.2791
10/01/2023,Octomber,Kurunegala,76.67,157.7338
10/11/2023,Octomber,Kurunegala,116.358,244.6363
10/21/2023,Octomber,Kurunegala,131.4713,324.4994
11/01/2023,November,Kurunegala,105.0194,352.8487
11/11/2023,November,Kurunegala,95.4599,331.9506
11/21/2023,November,Kurunegala,100.3038,300.7831
12/01/2023,December,Kurunegala,57.7643,253.5281
12/11/2023,December,Kurunegala,50.2722,208.3403
12/21/2023,December,Kurunegala,47.3217,155.3582
01/01/2024,January,Kurunegala,30.7622,128.3561
01/11/2024,January,Kurunegala,25.7981,103.8821
